trial,x,y,time
7,494,524,3849
7,449,487,3950
7,456,420,4050
7,469,417,4157
7,436,444,4258
7,464,419,4358
7,474,427,4458
7,242,375,4558
7,157,424,4658
7,211,517,4758
7,240,524,4858
7,102,441,4958
7,73,500,5058
7,152,531,5166
7,279,561,5266
7,475,553,5375
7,618,459,5483
7,742,370,5591
7,774,333,5699
7,803,228,5799
7,864,183,5900
7,836,197,6008
7,814,236,6117
7,786,249,6225
7,772,280,6324
7,725,315,6433
7,782,284,6533
7,825,300,6633
7,802,294,6733
7,795,281,6833
7,723,341,6942
7,610,446,7041
7,595,481,7141
7,611,483,7241
7,688,506,7341
7,732,542,7441
7,757,544,7542
7,798,534,7641
7,776,515,7741
7,749,476,7841
7,777,463,7941
7,771,395,8041
7,787,327,8141
7,782,285,8241
7,772,265,8341
7,727,407,8441
7,780,412,8541
7,815,368,8641
7,799,368,8750
7,787,350,8849
7,751,359,8958
7,707,403,9058
7,711,450,9158
7,732,476,9266
7,755,526,9366
7,777,588,9466
7,794,587,9575
7,813,596,9675
7,775,569,9774
7,667,596,9883
7,569,684,9991
7,508,757,10091
7,493,791,10192
7,509,786,10291
7,485,797,10391
7,492,783,10491
7,547,740,10591
7,542,724,10691
7,560,692,10799
7,579,694,10900
7,603,684,10999
7,348,604,11108
7,206,653,11216
7,103,678,11325
7,104,738,11424
7,161,786,11525
7,156,830,11625
7,94,848,11724
7,82,845,11825
7,87,823,11924
7,132,772,12024
7,163,722,12125
7,168,684,12233
7,220,612,12341
7,289,539,12441
7,280,550,12552
7,323,493,12660
7,403,430,12769
7,521,347,12876
7,537,332,12982
7,657,301,13088
7,646,289,13195
7,630,250,13310
7,649,249,13418
7,682,284,13533
7,736,312,13641
7,752,357,13750
7,779,381,13858
7,811,426,13966
7,804,472,14075
7,804,534,14182
7,809,585,14291
7,809,625,14400
7,768,637,14508
7,730,706,14608
7,727,744,14707
7,707,764,14817
7,654,798,14916
7,602,861,15016
7,614,889,15116
7,626,866,15216
7,671,797,15316
7,751,793,15416
7,793,723,15516
7,790,708,15616
7,864,684,15716
7,889,660,15817
7,863,652,15925
7,830,653,16033
7,793,648,16141
7,699,649,16250
7,661,600,16349
7,614,541,16449
7,572,480,16549
7,591,428,16658
7,645,343,16758
7,677,350,16866
8,688,7,0
8,680,33,113
8,691,46,227
8,680,64,345
8,684,108,461
8,652,123,578
8,680,170,692
8,714,207,809
8,723,236,926
8,710,281,1042
8,751,334,1158
8,745,403,1276
8,770,480,1392
8,772,580,1509
8,739,643,1634
8,750,600,1742
8,766,504,1850
8,742,466,1959
8,693,415,2067
8,691,386,2175
8,710,380,2284
8,765,362,2392
8,842,349,2500
8,859,349,2611
8,853,376,2727
8,905,415,2838
8,973,417,2957
8,1062,438,3077
9,687,-10,0
9,701,11,125
9,712,17,250
9,710,25,377
9,709,50,502
9,723,70,619
9,727,84,741
9,744,88,858
9,755,91,983
9,803,125,1109
9,849,141,1233
9,852,207,1359
9,809,329,1483
9,792,413,1600
9,792,476,1717
9,819,530,1833
9,833,599,1950
9,845,627,2066
9,814,686,2183
9,788,736,2299
9,825,741,2416
9,851,694,2533
9,854,652,2650
9,882,604,2766
9,841,581,2882
9,848,527,3000
9,853,488,3116
9,861,416,3233
9,875,347,3350
9,856,310,3466
9,835,280,3583
9,791,245,3700
9,776,241,3816
9,749,228,3932
9,734,198,4050
9,718,232,4168
9,717,270,4294
9,721,281,4416
10,579,-13,0
10,587,20,127
10,591,49,258
10,607,64,383
10,607,71,508
10,629,79,633
10,665,111,760
10,670,122,891
10,697,143,1017
10,716,147,1150
10,736,150,1276
10,739,148,1408
10,737,209,1542
10,641,278,1675
10,559,351,1808
10,517,379,1933
10,448,404,2059
10,410,421,2183
10,376,447,2308
10,561,479,2442
10,684,523,2575
10,826,529,2700
10,949,537,2825
10,1018,525,2950
10,1094,492,3083
10,1135,501,3209
10,1181,497,3342
10,1215,480,3466
10,1196,491,3592
10,1169,499,3716
10,1190,450,3842
10,1092,509,3967
10,973,535,4092
10,825,535,4217
10,685,530,4342
10,576,509,4466
10,517,487,4592
10,420,482,4717
10,370,472,4842
10,361,493,4966
10,530,503,5092
10,696,466,5218
10,830,499,5342
10,961,499,5466
10,1067,509,5592
10,1139,509,5717
10,1198,489,5842
10,1249,466,5967
10,1255,455,6092
10,1256,463,6217
10,1225,504,6342
10,1239,501,6467
10,1249,465,6592
10,1255,464,6717
10,1237,464,6842
10,1222,459,6967
10,1213,429,7092
10,1210,412,7216
10,1094,385,7342
10,1035,335,7467
10,986,307,7592
10,916,252,7716
10,770,308,7842
10,693,309,7967
10,598,319,8092
10,536,425,8216
10,482,494,8342
10,483,548,8467
10,467,614,8592
10,509,649,8716
10,513,685,8842
10,521,708,8966
10,522,712,9092
10,530,721,9217
10,553,724,9342
10,559,729,9467
10,551,732,9592
10,540,738,9717
10,532,748,9842
10,527,752,9966
10,525,755,10092
10,563,733,10217
10,597,720,10342
10,620,719,10466
10,618,709,10592
10,594,706,10717
10,594,696,10842
10,615,687,10967
10,606,635,11092
10,603,667,11217
10,657,670,11341
10,632,613,11467
10,645,622,11592
10,726,528,11717
10,789,441,11842
10,833,373,11967
10,842,276,12092
10,829,199,12216
10,830,119,12342
10,846,110,12467
10,875,72,12592
10,856,57,12717
10,881,71,12842
10,885,67,12967
10,871,87,13091
10,864,120,13217
10,813,178,13341
